codigo,descrip_old,descrip_new,ROP_ajustado_old,ROP_ajustado_new,changed_ROP_ajustado,ROP_intermedio_old,ROP_intermedio_new,changed_ROP_intermedio,ROP_holgado_old,ROP_holgado_new,changed_ROP_holgado,changed_any_rop
-303626,FR ASPIRINETA X 14 COMP,FR ASPIRINETA X 14 COMP,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
-303633,LOTRIAL 10 MG COMP X 10,LOTRIAL 10 MG COMP X 10,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
-303638,TAFIROL  1G X 8,XXTAFIROL  1G X 8,9.0,10.0,True,11.0,11.0,False,13.0,13.0,False,True
-303660,FEEN A MINT CHICLE X 6,FEEN A MINT CHICLE X 6,1.0,2.0,True,2.0,3.0,True,3.0,4.0,True,True
-800250,FARMACIA M X2,FARMACIA M X2,2.0,3.0,True,3.0,5.0,True,4.0,6.0,True,True
-888120,EXPECTOSAN TE CALIENTE sob X1,EXPECTOSAN TE CALIENTE sob X1,3.0,3.0,False,4.0,4.0,False,4.0,5.0,True,True
-899436,XXPARACETAMOL BAYER X30 40 OF,XXPARACETAMOL BAYER X30 40 OF,2.0,2.0,False,3.0,3.0,False,5.0,4.0,True,True
1004468,UVASAL plastx100 g,UVASAL plastx100 g,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
1093231,CR DE BISMUTO CHOBET CON PECTI,CR DE BISMUTO CHOBET CON PECTI,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
109341,BAGOVIT A PLUS CR X100,BAGOVIT A PLUS CR X100,1.0,1.0,False,2.0,2.0,False,2.0,3.0,True,True
165021,BUSCAPINA gragx20,BUSCAPINA gragx20,1.0,2.0,True,2.0,3.0,True,4.0,4.0,False,True
1707541,DIOXADOL compx10,DIOXADOL compx10,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
2017312,IM 75 capsx24,IM 75 capsx24,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
2021353,VACUNACE sobx30,VACUNACE sobx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
2030003,ALDACTONE A 100 mg compx60,ALDACTONE A 100 mg compx60,0.0,-1.0,True,0.0,-1.0,True,1.0,-1.0,True,True
2231993,BEMPLAS compx30,BEMPLAS compx30,0.0,1.0,True,0.0,2.0,True,0.0,2.0,True,True
2306654,KARIDIUM 10 mg compx30,KARIDIUM 10 mg compx30,1.0,1.0,False,2.0,2.0,False,2.0,3.0,True,True
2323982,REGULANE compx20,REGULANE compx20,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
2340393,HOLOMAGNE B6 compx50,HOLOMAGNE B6 compx50,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
2367381,ETUMINA compx30,ETUMINA compx30,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
2451852,NORANAT compx30,NORANAT compx30,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
2645811,MOPERIDONA compx20,MOPERIDONA compx20,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
2704392,DERMAGLOS LT EMULSION X 200,DERMAGLOS LT EMULSION X 200,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
2748032,BACTRIM FORTE compx10,BACTRIM FORTE compx10,4.0,3.0,True,5.0,4.0,True,6.0,6.0,False,True
2778071,ALIDASE 500 compx10,ALIDASE 500 compx10,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
2822521,BLOKIUM 50 mg compx15,BLOKIUM 50 mg compx15,0.0,0.0,False,0.0,1.0,True,0.0,1.0,True,True
2822523,BLOKIUM 50 mg compx30,BLOKIUM 50 mg compx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
2830522,MEDOCOR compx40,MEDOCOR compx40,2.0,1.0,True,3.0,2.0,True,4.0,3.0,True,True
2856602,CEFALEXINA ARGENTIA 250 mg sus,CEFALEXINA ARGENTIA 250 mg sus,0.0,0.0,False,1.0,0.0,True,1.0,1.0,False,True
2856865,CEFALEXINA ARGENTIA DUO 1 g Cm,CEFALEXINA ARGENTIA DUO 1 g Cm,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
2860062,HIDRENOX A compx50,HIDRENOX A compx50,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
2888041,PONSTIL FORTE compx30,PONSTIL FORTE compx30,1.0,1.0,False,2.0,2.0,False,2.0,3.0,True,True
2961963,MIOPROPAN T 100/1.5 mg compx50,MIOPROPAN T 100/1.5 mg compx50,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
297291,RELIVERAN compx20,RELIVERAN compx20,1.0,1.0,False,2.0,2.0,False,3.0,2.0,True,True
2983324,TOTAL MAGNE SPORT sobx30,TOTAL MAGNE SPORT sobx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
2983823,DERMAGLOS LT CREMA X 200,DERMAGLOS LT CREMA X 200,1.0,2.0,True,2.0,3.0,True,3.0,4.0,True,True
3002603,VERICORDIN CTO compx28,VERICORDIN CTO compx28,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
3018881,TANAKAN FORTE compx30,TANAKAN FORTE compx30,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
3061194,VALCOTE 500 mg compx50,VALCOTE 500 mg compx50,2.0,1.0,True,3.0,2.0,True,4.0,4.0,False,True
3065072,CEPOREXIN DUO 1 GR 1 g compx14,CEPOREXIN DUO 1 GR 1 g compx14,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
3105824,CALMADOR compx30,CALMADOR compx30,4.0,4.0,False,5.0,5.0,False,7.0,8.0,True,True
3126953,CEFALEXINA ARGENTIA 500 mg sus,CEFALEXINA ARGENTIA 500 mg sus,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
3214144,ALPLAX 2 mg compx60,ALPLAX 2 mg compx60,2.0,2.0,False,3.0,3.0,False,4.0,5.0,True,True
3214307,ALPLAX 0.50 mg compx60,ALPLAX 0.50 mg compx60,2.0,2.0,False,3.0,3.0,False,4.0,3.0,True,True
3232702,EUDON Cmp.recx30,EUDON Cmp.recx30,1.0,1.0,False,2.0,2.0,False,3.0,4.0,True,True
3280982,LOTRIAL 2.5 mg compx30,LOTRIAL 2.5 mg compx30,1.0,2.0,True,2.0,3.0,True,3.0,4.0,True,True
3290123,SINCERUM BIOTIC gtsx8 ml,SINCERUM BIOTIC gtsx8 ml,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
3299632,MESIGYNA SYR iny.IM ax1 ml,MESIGYNA SYR iny.IM ax1 ml,0.0,1.0,True,1.0,2.0,True,1.0,3.0,True,True
3329581,IBUPIRAC SUSPENSION 4% susp.x,ZZIBUPIRAC SUSP 4% .jerx90 ml,3.0,0.0,True,4.0,1.0,True,5.0,2.0,True,True
3329581,IBUPIRAC SUSPENSION 4% susp.x,ZZIBUPIRAC SUSP 4% .jerx90 ml,3.0,0.0,True,4.0,1.0,True,5.0,2.0,True,True
3329581,ZZIBUPIRAC SUSP 4% .jerx90 ml,ZZIBUPIRAC SUSP 4% .jerx90 ml,3.0,0.0,True,4.0,1.0,True,5.0,2.0,True,True
3329581,ZZIBUPIRAC SUSP 4% .jerx90 ml,ZZIBUPIRAC SUSP 4% .jerx90 ml,3.0,0.0,True,4.0,1.0,True,5.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% x200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% x200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% x200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% x200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% .jerx200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% .jerx200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% .jerx200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3329582,IBUPIRAC SUSP 4% .jerx200 ml,IBUPIRAC SUSP 4% x200 ml,7.0,1.0,True,8.0,2.0,True,8.0,2.0,True,True
3394911,NAPRUX RAPID 550 mg Cmp.rec.ra,NAPRUX RAPID 550 mg Cmp.rec.ra,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
3396732,GLIOTEN 5 mg compx60,GLIOTEN 5 mg compx60,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
3494084,LANZOPRAL capsx30,LANZOPRAL capsx30,0.0,1.0,True,1.0,2.0,True,2.0,3.0,True,True
3519581,SINALGICO 20 mg compx10,SINALGICO 20 mg compx10,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
3538051,MEDILAXAN Cmp.recx30,MEDILAXAN Cmp.recx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
359403,REFENAX gts.nasales x25 ml,REFENAX gts.nasales x25 ml,1.0,1.0,False,2.0,2.0,False,2.0,3.0,True,True
3599441,MAXISALIC ungx30 g,MAXISALIC ungx30 g,0.0,0.0,False,0.0,0.0,False,1.0,0.0,True,True
3607512,ATENIX 100 mg Cmp.ranx30,ATENIX 100 mg Cmp.ranx30,2.0,1.0,True,3.0,2.0,True,3.0,3.0,False,True
3617412,BUSCAPINA CTUM Cmp.recx20,BUSCAPINA CTUM Cmp.recx20,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
3674681,PELMEC 5 mg compx30,PELMEC 5 mg compx30,3.0,3.0,False,4.0,5.0,True,6.0,6.0,False,True
3675092,DBI AP METFORMINA 850 mg Cmp.r,DBI AP METFORMINA 850 mg Cmp.r,5.0,5.0,False,6.0,7.0,True,8.0,8.0,False,True
3675093,DBI AP METFORMINA 850 mg Cmp.r,DBI AP METFORMINA 850 mg Cmp.r,2.0,1.0,True,3.0,2.0,True,4.0,3.0,True,True
3677151,TOTAL MAGNE Cmp.recx30,TOTAL MAGNE Cmp.recx30,1.0,2.0,True,2.0,3.0,True,3.0,3.0,False,True
3703701,LEBOCAR 100-25 Cmp.recx30,LEBOCAR 100-25 Cmp.recx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
3731921,GLUCOPHAGE 850 mg compx30,GLUCOPHAGE 850 mg compx30,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
3743726,DICLOGESIC 75 mg Cmp.recx10,DICLOGESIC 75 mg Cmp.recx10,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
3745623,MIOPROPAN 200 compx30,MIOPROPAN 200 compx30,0.0,1.0,True,1.0,2.0,True,2.0,3.0,True,True
3745624,MIOPROPAN 200 compx60,MIOPROPAN 200 compx60,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
377721,NOVALGINA compx10,NOVALGINA compx10,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
377727,NOVALGINA compx30,NOVALGINA compx30,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
377984,LASIX 40 mg compx60,LASIX 40 mg compx60,0.0,1.0,True,1.0,2.0,True,2.0,3.0,True,True
3814002,HIERROQUICK 80 Cmp.recx40,HIERROQUICK 80 Cmp.recx40,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
3903361,SALAC crx20 g,SALAC crx20 g,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
3905763,BALIARTRIN sobres x30,BALIARTRIN sobres x30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
3931162,DEFAS 6 mg compx20,DEFAS 6 mg compx20,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
3934133,ELAFAX 75 mg compx30,ELAFAX 75 mg compx30,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
3964673,LOSACOR 50 mg Cmp.recx30,LOSACOR 50 mg Cmp.recx30,9.0,9.0,False,10.0,10.0,False,11.0,12.0,True,True
3964674,LOSACOR 50 mg Cmp.recx60,LOSACOR 50 mg Cmp.recx60,4.0,5.0,True,5.0,6.0,True,8.0,8.0,False,True
3967061,PROCTYL pdax30 g,PROCTYL pdax30 g,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
3970852,TRAMA KLOSIDOL compx20,TRAMA KLOSIDOL compx20,1.0,0.0,True,2.0,1.0,True,3.0,2.0,True,True
4025032,PANGEST Cmp.recx15,PANGEST Cmp.recx15,0.0,0.0,False,1.0,0.0,True,1.0,1.0,False,True
4045339,DOLOFRIX FORTE 60 mg compx30,DOLOFRIX FORTE 60 mg compx30,0.0,1.0,True,1.0,2.0,True,2.0,3.0,True,True
4062241,MARATHON capsx30,MARATHON capsx30,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4071072,ZOLOFT 50 mg tab.ranx60,ZOLOFT 50 mg tab.ranx60,0.0,0.0,False,0.0,1.0,True,0.0,1.0,True,True
4083372,BENAPROST 5 mg compx28,BENAPROST 5 mg compx28,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4092103,ENDIAL 2 mg compx60,ENDIAL 2 mg compx60,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4101683,LOPLAC 50 mg compx60,LOPLAC 50 mg compx60,2.0,1.0,True,3.0,2.0,True,4.0,4.0,False,True
4136332,PRESIMAX 50 mg Cmp.recx30,PRESIMAX 50 mg Cmp.recx30,1.0,1.0,False,2.0,2.0,False,3.0,2.0,True,True
4136411,PRESIMAX D 50/12.5 mg Cmp.recx,PRESIMAX D 50/12.5 mg Cmp.recx,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4155803,SINTROM 1 mg compx20,SINTROM 1 mg compx20,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4172711,REFENAX COLIRIO sol.oftx15 ml,REFENAX COLIRIO sol.oftx15 ml,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4184191,APRIL compx21,APRIL compx21,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4187584,HONGUIL PLUS caps.oral x8,HONGUIL PLUS caps.oral x8,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4195164,CALCIMAX Cmp.recx60,CALCIMAX Cmp.recx60,1.0,0.0,True,2.0,1.0,True,3.0,2.0,True,True
4213633,DILATREND 6.25 mg Cmp.ranx30,DILATREND 6.25 mg Cmp.ranx30,1.0,1.0,False,2.0,2.0,False,3.0,2.0,True,True
4251755,TENSIUM 0.5 mg Cmp.ranx60,TENSIUM 0.5 mg Cmp.ranx60,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4321881,CIAGEN 600 600 mg Cmp.recx30,CIAGEN 600 600 mg Cmp.recx30,1.0,1.0,False,2.0,2.0,False,3.0,2.0,True,True
4336813,GLEMAZ 4 mg Cmp.trirranx60,GLEMAZ 4 mg Cmp.trirranx60,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4361802,LIPAREX 40 mg Cmp.recx30,LIPAREX 40 mg Cmp.recx30,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
4402802,GLUCOPHAGE 500 mg compx100,GLUCOPHAGE 500 mg compx100,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4406522,CREON 00 capsx100,CREON 00 capsx100,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4415271,SEROQUEL 200 mg compx30,SEROQUEL 200 mg compx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4416004,NARAMIG 2.5 mg Cmp.recx7,NARAMIG 2.5 mg Cmp.recx7,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4422944,PANTUS 40 Cmp.gastrorresx30,PANTUS 40 Cmp.gastrorresx30,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
4423272,CLONAGIN 2 2 mg compx60,CLONAGIN 2 2 mg compx60,3.0,3.0,False,4.0,4.0,False,5.0,6.0,True,True
4434243,ACNECLIN 100 AP capsx30,ACNECLIN 100 AP capsx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4451072,METASON crx20 g,METASON crx20 g,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4459592,IMECOT 500 mg compx60,IMECOT 500 mg compx60,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4466766,PANGEST 20 Cmp.recx30,PANGEST 20 Cmp.recx30,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
4479391,DUSPATALIN 200 mg capsx20,DUSPATALIN 200 mg capsx20,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4483912,REDUPROST 0.4 mg capsx60,REDUPROST 0.4 mg capsx60,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4490921,GINKAN 500 Cmp.recx8,GINKAN 500 Cmp.recx8,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4504611,NEURO BILETAN 600 mg Cmp.recx3,NEURO BILETAN 600 mg Cmp.recx3,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4508832,INSU INSULATARD FLEXPEN HM 100,INSU INSULATARD FLEXPEN HM 100,6.0,6.0,False,7.0,7.0,False,8.0,9.0,True,True
4519722,ELAFAX XR 75 mg compx28,ELAFAX XR 75 mg compx28,1.0,0.0,True,2.0,1.0,True,2.0,1.0,True,True
4523681,NIXORAN 500 mg Cmp.recx6,NIXORAN 500 mg Cmp.recx6,1.0,2.0,True,2.0,3.0,True,3.0,4.0,True,True
4536212,ISET 250 mg/5 ml jbex100 ml,ISET 250 mg/5 ml jbex100 ml,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4551802,PEPTAZOL 20 Cmp.recx30,PEPTAZOL 20 Cmp.recx30,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
4562611,BLOKIUM GEL 1.16 g pomo x50 g,BLOKIUM GEL 1.16 g pomo x50 g,1.0,1.0,False,2.0,2.0,False,2.0,3.0,True,True
4566092,SESTRINE 0.5 mg compx30,SESTRINE 0.5 mg compx30,1.0,0.0,True,2.0,1.0,True,3.0,2.0,True,True
4582753,TOTAL MAGNE B6 Cmp.recx30,TOTAL MAGNE B6 Cmp.recx30,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4605354,PANTUS 20 Cmp.gastrorresx30,PANTUS 20 Cmp.gastrorresx30,0.0,0.0,False,1.0,0.0,True,2.0,0.0,True,True
4636542,DITROPAN UD 5 mg compx30,DITROPAN UD 5 mg compx30,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
4638861,NEOBITIOL spray solx60 ml,NEOBITIOL spray solx60 ml,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4638862,NEOBITIOL spray solx120 ml,NEOBITIOL spray solx120 ml,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4638864,NEOBITIOL ROLL ON on envx60 ml,NEOBITIOL ROLL ON on envx60 ml,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4649592,LOSACOR 100 mg Cmp.recx30,LOSACOR 100 mg Cmp.recx30,4.0,4.0,False,5.0,5.0,False,6.0,7.0,True,True
4666661,GLAUCOTENSIL TD colirio x5 ml,GLAUCOTENSIL TD colirio x5 ml,3.0,4.0,True,4.0,5.0,True,6.0,6.0,False,True
4674082,XEDENOL GESIC Cmp.recx20,XEDENOL GESIC Cmp.recx20,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4676306,CORBIS 5 mg Cmp.recx30,CORBIS 5 mg Cmp.recx30,7.0,7.0,False,8.0,9.0,True,10.0,12.0,True,True
4684481,TRIFAMOX DUO 875 mg compx14,TRIFAMOX DUO 875 mg compx14,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4716231,LEVOTIROXINA GSK 88 mcg compx5,LEVOTIROXINA GSK 88 mcg compx5,1.0,1.0,False,2.0,2.0,False,3.0,2.0,True,True
4731401,GLAUCOSTAT 50mcg/ml sol.oftx2.,GLAUCOSTAT 50mcg/ml sol.oftx2.,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4742892,MENIEX 8 mg compx30,MENIEX 8 mg compx30,2.0,2.0,False,3.0,3.0,False,4.0,3.0,True,True
4745361,SOTACOR 160 mg compx20,SOTACOR 160 mg compx20,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4758571,TRASTOCIR 50 mg compx30,TRASTOCIR 50 mg compx30,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4764753,VASTINA 10 mg compx30,VASTINA 10 mg compx30,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4765743,BIDECAR 6.25 mg Cmp.ranx28,BIDECAR 6.25 mg Cmp.ranx28,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4765746,BIDECAR 6.25 mg Cmp.ranx56,BIDECAR 6.25 mg Cmp.ranx56,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4767982,ALERCAS 120 mg compx10,ALERCAS 120 mg compx10,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4802525,INTESUL 5 mg Cmp.recx60,INTESUL 5 mg Cmp.recx60,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4818701,CLINDACIN gel x50 g,CLINDACIN gel x50 g,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4836522,CLAMOXOL DUO Cmp.recx14,CLAMOXOL DUO Cmp.recx14,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4854761,DIUREX 25 mg compx30,DIUREX 25 mg compx30,3.0,3.0,False,4.0,4.0,False,5.0,6.0,True,True
4863172,HYPERSOL 3% spray nasal x45 ml,HYPERSOL 3% spray nasal x45 ml,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4886102,SYMBICORT TURBUHALER 160/4.5 m,SYMBICORT TURBUHALER 160/4.5 m,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4898321,SERETIDE AEROSOL HFA 25/125mcg,SERETIDE AEROSOL HFA 25/125mcg,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
4898401,SERETIDE AEROSOL HFA 25/250mcg,SERETIDE AEROSOL HFA 25/250mcg,2.0,1.0,True,3.0,2.0,True,3.0,3.0,False,True
4916631,LIRPAN 5 mg compx30,LIRPAN 5 mg compx30,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
4925882,COMENTER 30 mg compx30,COMENTER 30 mg compx30,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
4950872,QUETIAZIC 25 mg compx30,QUETIAZIC 25 mg compx30,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
4952691,ULCOZOL 20 mg compx14,ULCOZOL 20 mg compx14,0.0,0.0,False,1.0,0.0,True,1.0,0.0,True,True
4964102,NOXIBEL 30 mg Cmp.recx30,NOXIBEL 30 mg Cmp.recx30,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
499331,HIDROTISONA 10 mg compx30,HIDROTISONA 10 mg compx30,1.0,2.0,True,3.0,3.0,False,3.0,3.0,False,True
5029688,CORBIS D 5/12.5 mg Cmp.rec. x6,CORBIS D 5/12.5 mg Cmp.rec. x6,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
5031922,AEROLEP aer.inhal.c/adapx250ds,AEROLEP aer.inhal.c/adapx250ds,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
5044595,SESAREN 75 mg compx30,SESAREN 75 mg compx30,1.0,1.0,False,2.0,2.0,False,2.0,3.0,True,True
5046945,SIMULTAN D 160/12.5mg Cmp.recx,SIMULTAN D 160/12.5mg Cmp.recx,1.0,1.0,False,2.0,2.0,False,3.0,2.0,True,True
5051354,FRENALER 5 mg Cmp.recx14,FRENALER 5 mg Cmp.recx14,0.0,0.0,False,1.0,1.0,False,2.0,1.0,True,True
5066791,INSU NOVORAPID FLEXPEN 100 UI,INSU NOVORAPID FLEXPEN 100 UI,3.0,4.0,True,4.0,5.0,True,6.0,6.0,False,True
5066842,TOPICTAL 25 mg Cmp.recx56,TOPICTAL 25 mg Cmp.recx56,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
5078802,DERMEXANE ungx30 g,DERMEXANE ungx30 g,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
5079985,CARVEDIL 6.25 mg compx60,CARVEDIL 6.25 mg compx60,1.0,0.0,True,2.0,1.0,True,2.0,2.0,False,True
5100283,CLONAGIN SL 0.25 mg Cmp.sublx3,CLONAGIN SL 0.25 mg Cmp.sublx3,1.0,1.0,False,2.0,2.0,False,3.0,2.0,True,True
5116793,PLIDAN 5 mg Cmp.recx50,PLIDAN 5 mg Cmp.recx50,1.0,0.0,True,2.0,1.0,True,3.0,1.0,True,True
5148391,T4200 200 mcg compx50,T4200 200 mcg compx50,1.0,1.0,False,2.0,2.0,False,2.0,3.0,True,True
5149462,RIATUL 1 1 mg Cmp.rec.ranx20,RIATUL 1 1 mg Cmp.rec.ranx20,0.0,1.0,True,1.0,2.0,True,2.0,2.0,False,True
5151651,PANALENE 0.1% crx30 g,PANALENE 0.1% crx30 g,0.0,0.0,False,1.0,1.0,False,1.0,2.0,True,True
